trip_id,stop_id,stop_sequence,shape_dist_traveled
17402798,10381,18,2.558
17402798,10027,19,2.684
17402798,10779,20,2.917
17402798,10776,21,3.043
17402798,13163,22,3.331
17402798,10382,23,3.464
17402798,11559,24,3.647
17402798,10031,25,3.895
17402798,11155,26,4.329
17402798,99993,27,4.524
17402798,99994,28,4.874
17402798,13454,29,5.291
17402798,13324,30,5.797
17402798,12995,31,6.361
17402798,12996,32,6.479
17402798,10075,33,6.621
17402798,11638,34,7.311
17402798,11612,35,7.552
17402798,12389,36,7.772
17402798,10449,37,7.898
17402798,99026,38,8.015
17402798,10454,39,8.112
17402798,10086,40,8.236
17402798,10090,41,8.337
17402798,10094,42,8.503
17402798,10099,43,8.656
17402798,12438,44,8.881
17402812,12438,1,0.0
17402812,11654,2,0.353
17402812,13311,3,0.536
17402812,13312,4,0.695
17402812,10828,9,1.378
17402812,99356,10,1.5
17402812,12395,12,2.1
17402812,13065,13,2.817
17402812,13094,14,3.017
17402812,13325,15,3.483
17402812,13455,16,4.04
17402812,99995,17,4.451
17402812,11161,18,4.847
17402812,11145,19,5.394
17402812,10780,20,5.576
17402812,12330,21,5.685
17402812,10778,22,5.769
17402812,13168,23,5.999
17402812,12328,24,6.285
17402812,10026,25,6.384
17402812,11143,26,6.644
17402812,11138,27,6.791
17402812,11137,28,6.937
17402812,11134,29,7.061
17402812,11133,30,7.17
17402812,10769,31,7.284
17402812,11128,32,7.451
17402812,11125,33,7.578
17402812,10765,34,7.669
17402812,11870,35,7.825
17402812,11866,36,7.976
17402812,11854,37,8.267
17402812,11851,38,8.405
17402812,11841,39,8.623
17402812,13328,40,8.962
17402812,13327,41,9.119
17400822,94039,1,0.0
17400822,12400,2,0.351
17400822,13390,3,0.675
17400822,12778,4,1.38
17400822,10483,5,1.66
17400822,10475,6,1.763
17400822,91130,7,1.914
17400822,12805,8,3.245
17400822,60743,9,3.467
17400822,12808,10,3.772
17400822,12810,11,4.012
17400822,12812,12,4.186
17400822,60744,13,4.34
17400822,10525,14,4.461
17400822,10539,15,4.715
17400822,60745,16,4.836
17400822,60766,17,5.042
17400822,60747,18,5.236
17400822,10546,19,5.621
17400822,10191,20,5.985
17400822,99218,21,6.269
17400822,60681,22,6.773
17400822,99219,23,7.199
17400822,12846,24,7.571
17400822,13149,25,7.802
17400822,12836,26,8.089
17400822,12485,27,8.323
17400822,99102,28,8.438
17400822,99248,29,8.752
17400822,99245,30,8.938
17400822,13111,31,9.256
17400822,11295,32,9.416
17400822,99374,33,9.665
17400822,13073,34,9.899
17400822,10521,35,10.088
17400822,99377,36,10.463
17400821,60681,1,0.0
17400821,99219,2,0.427
17400821,99220,3,0.67
17400821,10941,4,0.852
17400821,60750,5,1.328
17400821,60751,6,1.626
17400821,12831,7,1.918
17400821,13428,8,2.093
17400821,11287,9,2.246
17400821,12468,10,2.52
17400821,12075,11,2.718
17400821,11680,12,3.1
17400821,11678,13,3.37
17400821,10877,14,3.647
17400821,12069,15,4.598
17400821,91312,16,4.936
17400821,10471,17,5.07
17400821,91133,18,5.166
17400821,11250,19,5.261
17400821,11652,20,5.452
17400821,13389,21,6.068
17400821,11995,22,6.484
17400821,94039,23,6.728
17400874,99377,1,0.0
17400874,10159,2,0.142
17400874,10180,3,0.389
17400874,99246,4,0.62
17400874,99247,5,0.85
17400874,99103,6,0.989
17400874,11698,7,1.24
17400874,12107,8,1.505
17400874,12114,9,1.754
17400874,11705,10,1.981
17400874,99218,11,2.172
17400874,60681,12,2.675
17400874,99219,13,3.102
17400874,99220,14,3.345
17400874,10941,15,3.527
17400874,60750,16,4.003
17400874,60751,17,4.301
17400874,12831,18,4.593
17400874,13428,19,4.768
17400874,11287,20,4.921
17400874,12468,21,5.195
17400874,12075,22,5.393
17400874,11680,23,5.775
17400874,11678,24,6.045
17400874,10877,25,6.322
17400874,12069,26,7.273
17400874,91312,27,7.611
17400874,10471,28,7.745
17400874,91133,29,7.841
17400874,11250,30,7.936
17400874,11652,31,8.127
17400874,13389,32,8.743
17400874,11995,33,9.159
17400874,94039,34,9.403
17404809,10668,2,0.527
17404809,10272,3,0.707
17404809,10684,4,1.028
17404809,12960,5,1.296
17404809,12957,6,1.452
17404809,12950,7,1.732
17404809,12565,8,1.965
17404809,12946,9,2.173
17404809,12938,10,2.973
17404809,12939,11,3.226
17404809,12940,12,3.466
17404809,12935,13,3.598
17404809,12932,14,3.822
17404809,12930,15,4.102
17404809,12927,16,4.326
17404809,12559,17,4.536
17404809,12924,18,4.824
17404809,12557,19,5.038
17404809,12920,20,5.344
17404809,12918,21,5.573
17404809,12553,22,5.782
17404809,12547,23,6.033
17404809,12903,24,6.293
17404809,11385,25,6.584
17404809,11008,26,6.779
17404809,12539,27,6.879
17404809,12889,28,7.08
17404809,13179,29,7.359
17404809,12532,30,7.869
17404809,12884,31,8.072
17404809,12877,32,8.329
17404809,99483,33,8.509
17404809,12873,34,8.709
17404809,12520,35,8.966
17404809,12519,36,9.094
17404809,12867,37,9.204
17404809,99486,38,9.332
17404809,11358,39,9.485
17404809,13411,40,9.599
17404809,60507,41,9.888
17404809,12505,42,10.049
17404809,12503,43,10.172
17404809,12500,44,10.302
17404809,12497,45,10.547
17404809,12496,46,10.669
17404809,12493,47,10.923
17404809,12488,48,11.174
17404809,11308,49,11.464
17404809,10927,50,11.672
17404809,10913,51,11.908
17404809,10902,52,12.049
17404809,11279,53,12.229
17404809,12463,54,12.454
17404809,12462,55,12.581
17404809,12451,56,12.822
17404809,12794,57,12.977
17404809,12447,58,13.152
17404809,60119,59,13.348
17404809,91102,60,13.684
17404809,99006,61,13.982
17404809,99010,62,14.103
17404809,12441,63,14.317
17404809,12781,64,14.496
17404809,13311,65,14.769
17404809,13312,66,14.928
17404809,13313,67,15.087
17404809,12751,68,15.675
17404801,12751,1,0.0
17404801,10094,2,0.113
17404801,10099,3,0.266
17404801,13315,4,0.432
17404801,12048,5,0.646
17404801,11657,6,0.764
17404801,12050,7,0.87
17404801,99005,8,1.066
17404801,91101,9,1.347
17404801,60061,10,1.625
17404801,11663,11,1.816
17404801,11664,12,2.018
17404801,11667,13,2.175
17404801,11679,14,2.39
17404801,11681,15,2.518
17404801,12077,16,2.807
17404801,10143,17,2.923
17404801,99414,18,3.086
17404801,10165,19,3.314
17404801,10551,20,3.593
17404801,12110,21,3.83
17404801,12115,22,4.079
17404801,12119,23,4.329
17404801,60226,24,4.511
17404801,60279,25,4.701
17404801,11714,26,4.855
17404801,11715,27,4.976
17404801,10593,28,5.23
17404801,10600,29,5.36
17404801,10228,30,5.577
17404801,12137,31,5.724
17404801,12138,32,5.928
17404801,11730,33,6.046
17404801,99484,35,6.522
17404801,12147,36,6.704
17404801,99485,37,6.922
17404801,11742,38,7.047
17404801,11743,39,7.639
17404801,11745,40,7.921
17404801,11748,41,8.049
17404801,30080,42,8.234
17404801,10254,43,8.401
17404801,11754,44,8.697
17404801,12180,45,8.988
17404801,12189,46,9.233
17404801,30299,47,9.481
17404801,12194,48,9.75
17404801,12196,49,9.961
17404801,11769,50,10.172
17404801,12201,51,10.513
17404801,11771,52,10.676
17404801,11773,53,10.915
17404801,11777,54,11.166
17404801,11779,55,11.397
17404801,12213,56,11.586
17404801,12212,57,11.795
17404801,99446,58,11.91
17404801,12211,59,12.074
17404801,11783,60,12.848
17404801,11784,61,12.98
17404801,11786,62,13.3
17404801,11788,63,13.539
17404801,11789,64,13.705
17404801,60158,65,13.892
17404801,11414,66,14.271
17404801,11421,67,14.513
17404801,91017,68,15.071
17403986,60458,7,1.586
17403986,60421,8,1.794
17403986,60354,9,2.085
17403986,60355,10,2.796
17403986,60045,11,2.999
17403986,60430,12,3.396
17403986,30463,13,3.621
17403986,60426,14,3.99
17403986,60424,15,4.239
17403986,60358,16,4.431
17403986,60423,17,4.731
17403986,60422,18,4.985
17403986,60416,19,5.234
17403986,60415,20,5.496
17403986,60351,21,5.66
17403986,60506,22,5.883
17403986,60414,23,5.998
17403986,60413,24,6.239
17403986,30402,28,7.223
17403986,60445,29,7.416
17403986,60411,30,7.564
17403986,60409,31,7.788
17403986,60408,32,7.946
17403986,60025,33,8.16
17403986,60073,34,8.444
17403986,60068,35,8.688
17403986,50168,36,9.043
17403986,50164,37,9.224
17403986,50163,38,9.419
17403986,50144,39,9.63
17403986,50142,40,9.76
17403986,50052,41,9.915
17403986,10966,42,10.069
17403986,70052,43,10.451
17403886,70052,1,0.0
17403886,60280,2,0.621
17403886,50108,3,0.861
17403886,50109,4,0.998
17403886,50111,5,1.243
17403886,50112,6,1.419
17403886,50096,7,1.58
17403886,99420,8,1.934
17403886,99417,9,2.121
17403886,99418,10,2.464
17403886,60233,11,2.741
17403886,60287,12,2.863
17403886,30219,13,3.159
17403886,30341,14,3.379
17403886,91007,15,3.647
17403886,30288,16,3.865
17403886,99419,17,3.954
17403886,60291,18,4.192
17403886,60292,19,4.426
17403886,30342,20,4.689
17403886,60295,22,5.186
17403886,60296,23,5.446
17403886,60299,24,5.687
17403886,60300,25,5.937
17403886,60301,26,6.185
17403886,60302,27,6.436
17403886,60192,28,6.606
17403886,60239,29,6.991
17403886,60241,30,7.234
17403886,60151,31,7.572
17403886,60298,32,7.845
17403886,60236,33,8.553
17403886,60297,34,8.599
17403886,60235,35,8.794
17403886,60454,36,9.081
17403886,60086,37,9.263
17403886,60047,38,9.472
17403886,60089,39,9.766
17403886,60305,40,9.912
17403886,11421,41,10.129
17403886,91015,42,10.675
17406240,60291,4,0.545
17406240,60292,5,0.779
17406240,30342,6,1.042
17406240,60294,7,1.308
17406240,60295,8,1.539
17406240,60296,9,1.799
17406240,60299,10,2.04
17406240,60300,11,2.291
17406240,60301,12,2.539
17406240,60302,13,2.79
17406240,60239,15,3.344
17406240,60241,16,3.587
17406240,60151,17,3.926
17406240,60298,18,4.199
17406240,60236,19,4.906
17406240,60297,20,4.953
17406240,60235,21,5.148
17406240,60454,22,5.434
17406240,60086,23,5.616
17406240,60047,24,5.826
17406240,60089,25,6.12
17406240,60305,26,6.265
17406240,11421,27,6.482
17406240,91015,28,7.028
17405087,60099,5,1.313
17405087,60100,6,1.551
17405087,60101,7,1.806
17405087,99410,8,2.372
17405087,99409,9,2.596
17405087,60478,10,2.748
17405087,60479,11,2.922
17405087,60501,12,3.15
17405087,60480,13,3.505
17405087,60481,14,3.69
17405087,60482,15,3.857
17405087,60483,16,4.194
17405087,60202,17,4.401
17405087,60157,18,4.786
17405087,60156,19,5.09
17405087,60197,20,5.411
17405087,60195,21,5.595
17405087,60193,22,5.749
17405087,60191,23,5.928
17405087,60149,24,6.117
17405087,91026,25,6.669
17405087,60509,26,6.773
17405087,60185,27,6.903
17405087,60145,28,7.029
17405087,60143,29,7.391
17405087,60141,30,7.535
17405087,60138,31,7.753
17405087,60178,32,7.882
17405087,99411,33,8.076
17405087,60133,34,8.194
17405087,60132,35,8.292
17405087,60173,36,8.484
17405087,60171,37,8.59
17405087,60451,38,8.786
17405087,60223,39,8.897
17405087,60502,40,8.996
17405087,60222,41,9.149
17405087,60066,42,9.416
17405087,60020,43,9.585
17405087,60070,44,9.827
17405087,60023,45,10.098
17405087,60444,46,10.275
17405087,60026,47,10.434
17405087,60028,48,10.606
17405087,60230,49,10.918
17405087,60229,50,11.211
17405087,60184,51,11.438
17405087,99443,52,11.643
17405087,60079,53,11.91
17405087,60039,54,12.111
17405087,60348,55,12.192
17405087,60349,56,12.416
17405087,60082,57,12.678
17405087,60083,58,12.92
17405087,60041,59,13.134
17405087,60352,60,13.389
17405087,60419,61,13.677
17405087,60417,62,13.837
17405087,60084,63,14.057
17405087,60425,64,14.379
17405087,60427,65,14.505
17405087,60088,66,14.752
17405087,60048,67,14.9
17405087,60091,68,15.055
17405087,89028,69,15.228
17405111,60198,2,0.234
17405111,60446,3,0.407
17405111,60154,4,0.509
17405111,60304,5,0.754
17405111,60303,6,0.883
17405111,60418,7,1.276
17405111,60504,8,1.429
17405111,60353,9,1.567
17405111,60420,10,1.88
17405111,60190,11,2.151
17405111,60189,12,2.386
17405111,60466,13,2.639
17405111,60290,14,2.835
17405111,60187,15,3.161
17405111,60146,16,3.331
17405111,99442,17,3.508
17405111,60186,18,3.893
17405111,60341,19,4.027
17405111,60342,20,4.125
17405111,60401,21,4.281
17405111,60181,22,4.406
17405111,60140,23,4.587
17405111,60137,24,4.803
17405111,60452,25,4.963
17405111,60134,26,5.133
17405111,60176,27,5.335
17405111,60131,28,5.487
17405111,60130,29,5.642
17405111,60443,30,5.892
17405111,60392,31,6.122
17405111,60329,32,6.392
17405111,60067,33,6.548
17405111,60069,34,6.771
17405111,60074,36,7.057
17405111,60024,37,7.192
17405111,60077,38,7.443
17405111,60029,39,7.697
17405111,60078,40,7.883
17405111,60034,41,8.205
17405111,60036,42,8.356
17405111,60040,43,8.536
17405111,60042,44,9.104
17405111,60044,45,9.321
17405111,60087,46,9.535
17405111,60090,47,9.91
17405111,60094,48,10.18
17405111,60095,49,10.441
17405111,60098,50,10.86
17405111,60469,51,11.092
17405111,60470,52,11.385
17405111,60471,53,11.612
17405111,60472,54,11.685
17405111,91027,55,12.109
17405111,60473,56,12.361
17405111,60474,57,12.529
17405111,91028,58,12.672
17405111,99408,59,12.897
17405111,60208,60,13.389
17405111,60203,61,13.751
17405111,60159,62,13.953
17405111,60158,63,14.119
17405111,11414,64,14.498
17405111,11421,65,14.74
17405111,70025,66,15.251
17409228,60077,1,0.0
17409228,60029,2,0.255
17409228,60078,3,0.44
17409228,60034,4,0.762
17409228,60036,5,0.913
17409228,60040,6,1.093
17409228,60042,7,1.661
17409228,60044,8,1.879
17409228,60087,9,2.092
17409228,60090,10,2.468
17409228,60094,11,2.738
17409228,60095,12,2.999
17409228,60098,13,3.417
17409228,60469,14,3.649
17409228,60471,16,4.17
17409228,60472,17,4.242
17409228,91027,18,4.667
17409228,60473,19,4.919
17409228,60474,20,5.087
17409228,91028,21,5.229
17409228,99408,22,5.455
17409228,60208,23,5.947
17409228,60203,24,6.308
17409228,60159,25,6.51
17409228,60158,26,6.677
17409228,11414,27,7.055
17409228,11421,28,7.297
17409228,70025,29,7.808
17401091,10332,1,0.0
17401091,11820,2,0.201
17401091,41134,3,0.261
17401091,12588,4,0.715
17401091,13160,5,1.002
17401091,11476,6,1.213
17401091,11473,7,1.383
17401091,12976,8,1.662
17401091,11083,9,1.86
17401091,12975,10,2.102
17401091,12974,11,2.428
17401091,12581,12,2.724
17401091,99251,13,2.975
17401091,12579,14,3.181
17401091,12582,15,3.408
17401091,12583,16,3.692
17401091,11458,18,4.062
17401091,40364,19,4.257
17401091,10705,20,4.489
17401091,11441,21,4.76
17401091,13088,22,4.862
17401091,12963,23,5.202
17401091,99650,24,5.465
17401091,12952,25,5.778
17401091,12943,26,6.452
17401091,12937,27,6.805
17401091,12564,28,6.99
17401091,99040,29,7.107
17401091,12934,30,7.332
17401091,12563,31,7.407
17401091,12931,32,7.575
17401091,13158,33,7.875
17401091,99096,34,8.032
17401149,11806,18,4.669
17401149,12242,19,5.003
17401149,11805,20,5.174
17401149,12243,21,5.385
17401149,12244,22,5.743
17401149,11807,23,5.941
17401149,11808,24,6.058
17401149,99252,25,6.184
17401149,10728,26,6.297
17401149,11810,27,6.489
17401149,10730,28,6.76
17401149,10330,29,7.04
17401149,10332,30,7.552
17402345,23017,1,0.0
17402345,99547,2,0.854
17402345,40498,3,1.276
17402345,40108,4,1.453
17402345,40109,5,1.778
17402345,40110,6,2.138
17402345,40111,7,2.525
17402345,40006,8,2.755
17402345,40007,9,2.989
17402345,40113,10,3.19
17402345,41235,11,3.39
17402345,40114,12,3.516
17402345,40009,13,3.665
17402345,40886,14,3.757
17402345,40116,15,3.937
17402345,40118,16,4.121
17402345,40917,17,4.24
17402345,40010,18,4.43
17402345,40011,19,4.564
17402345,40920,20,4.728
17402345,88912,21,4.888
17402345,88913,22,5.109
17402345,88896,23,5.194
17402289,88896,1,0.0
17402289,40508,2,0.327
17402289,40363,3,0.488
17402289,40359,4,0.663
17402289,40951,5,0.79
17402289,40356,6,0.898
17402289,40355,7,1.003
17402289,40948,8,1.125
17402289,40351,9,1.431
17402289,40349,10,1.593
17402289,40252,11,1.73
17402289,40979,13,2.163
17402289,40251,14,2.275
17402289,40346,15,2.503
17402289,40250,16,2.665
17402289,40345,17,3.014
17402289,40344,18,3.37
17402289,40343,19,3.736
17402289,40764,20,4.192
17402289,99548,21,4.656
17402289,23017,22,5.521
17402195,12954,1,0.0
17402195,40589,2,0.301
17402195,40596,3,0.565
17402195,40595,4,0.847
17402195,40591,5,1.086
17402195,40504,6,1.213
17402195,40505,7,1.562
17402195,40593,8,1.683
17402195,40590,9,1.918
17402195,40503,10,2.238
17402195,40588,11,2.412
17402195,40587,12,2.62
17402195,40586,13,2.738
17402195,40502,14,3.214
17402195,40585,15,3.548
17402195,99421,16,3.765
17402195,40583,17,4.051
17402195,40582,18,4.282
17402195,40501,19,4.373
17402195,41243,20,4.617
17402195,40114,21,4.793
17402195,40009,22,4.941
17402195,40886,23,5.034
17402195,40116,24,5.214
17402195,40118,25,5.398
17402195,40917,26,5.517
17402195,40010,27,5.707
17402195,40011,28,5.841
17402195,40920,29,6.004
17402195,40789,30,6.427
17402195,41019,31,6.505
17402195,40790,32,6.653
17402195,40702,33,6.872
17402195,41024,34,7.02
17402195,40366,35,7.392
17402195,40361,36,7.512
17402195,40255,37,7.606
17402195,40701,38,7.839
17402195,40131,39,8.307
17402195,40016,40,8.49
17402195,40018,41,8.733
17402195,40706,42,9.417
17402195,40793,43,9.815
17402195,40890,44,10.303
17402195,40797,45,10.709
17402195,40794,46,11.076
17402195,40795,47,11.194
17402195,40705,48,11.431
17402195,40376,49,12.008
17402195,40374,50,12.132
17402195,40369,51,12.28
17402195,40362,52,12.494
17402195,40360,53,12.646
17402195,40358,54,12.963
17402195,40354,55,13.093
17402195,40352,56,13.436
17402195,40350,57,13.6
17402195,40348,58,13.759
17402195,12954,59,13.896
17402193,40789,1,0.0
17402193,41019,2,0.078
17402193,40790,3,0.227
17402193,40702,4,0.446
17402193,41024,5,0.593
17402193,40366,6,0.965
17402193,40361,7,1.086
17402193,40255,8,1.179
17402193,40701,9,1.413
17402193,40131,10,1.88
17402193,40016,11,2.063
17402193,40018,12,2.306
17402193,40706,13,2.99
17402193,40793,14,3.388
17402193,40890,15,3.877
17402193,40797,16,4.282
17402193,40794,17,4.649
17402193,40795,18,4.767
17402193,40705,19,5.004
17402193,40376,20,5.581
17402193,40374,21,5.706
17402193,40369,22,5.853
17402193,40362,23,6.067
17402193,40360,24,6.219
17402193,40358,25,6.537
17402193,40354,26,6.666
17402193,40352,27,7.01
17402193,40350,28,7.174
17402193,40348,29,7.332
17402193,12954,30,7.47
17402193,40589,31,7.77
17402193,40596,32,8.035
17402193,40595,33,8.317
17402193,40591,34,8.556
17402193,40504,35,8.682
17402193,40505,36,9.032
17402193,40593,37,9.153
17402193,40590,38,9.388
17402193,40503,39,9.708
17402193,40588,40,9.882
17402193,40587,41,10.089
17402193,40586,42,10.208
17402193,40502,43,10.684
17402193,40585,44,11.018
17402193,99421,45,11.235
17402193,40583,46,11.521
17402193,40582,47,11.751
17402193,40501,48,11.843
17402193,41243,49,12.086
17402193,40114,50,12.263
17402193,40009,51,12.411
17402193,40886,52,12.504
17402193,40116,53,12.684
17402193,40118,54,12.868
17402193,40917,55,12.987
17402193,40010,56,13.177
17402193,40011,57,13.311
17402193,40920,58,13.474
17402193,40789,59,13.896
17402018,96035,1,0.0
17402018,40602,2,0.361
17402018,40601,3,0.549
17402018,40600,4,0.77
17402018,40508,5,1.015
17402018,40363,6,1.177
17402018,40359,7,1.351
17402018,40951,8,1.479
17402018,40356,9,1.586
17402018,40355,10,1.691
17402018,40948,11,1.813
17402018,40351,12,2.119
17402018,40349,13,2.281
17402018,40252,14,2.418
17402018,40765,15,2.736
17402018,40766,16,2.932
17402018,40767,17,3.086
17402018,40769,19,3.536
17402018,40770,20,3.697
17402018,40771,21,3.963
17402018,40772,22,4.225
17402018,41176,23,4.345
17402018,40773,24,4.728
17402018,40698,25,4.85
17402018,40775,26,5.054
17402018,40776,27,5.221
17402018,40779,28,5.442
17402018,40781,29,5.645
17402018,40699,30,5.734
17402018,40782,31,5.877
17402018,40777,32,6.205
17402018,40780,33,6.39
17402018,40700,34,6.59
17402018,40784,35,6.905
17402018,40778,36,7.152
17402018,60547,37,7.49
17402018,11422,38,7.588
17402018,11420,39,7.746
17402018,11038,40,8.076
17402018,11030,41,8.286
17402018,12926,42,8.523
17402018,12558,43,8.707
17402018,12925,44,8.986
17402018,12192,45,9.363
17402018,12188,46,9.593
17402018,12178,47,9.86
17402018,12184,48,10.043
17402018,12181,49,10.219
17402018,13125,50,10.397
17402018,99472,51,10.635
17402020,13155,2,0.236
17402020,13157,3,0.438
17402020,12911,4,0.616
17402020,12906,5,0.786
17402020,12915,6,1.051
17402020,12554,7,1.248
17402020,12199,8,1.638
17402020,12198,9,1.859
17402020,12200,10,2.037
17402020,11770,11,2.173
17402020,10662,12,2.302
17402020,10271,13,2.494
17402020,10277,14,2.874
17402020,10279,15,3.014
17402020,12954,16,3.177
17402020,40589,17,3.478
17402020,40596,18,3.743
17402020,40595,19,4.025
17402020,40591,20,4.263
17402020,40504,21,4.39
17402020,40505,22,4.74
17402020,40593,23,4.86
17402020,40590,24,5.096
17402020,40503,25,5.416
17402020,40588,26,5.589
17402020,40587,27,5.797
17402020,40586,28,5.915
17402020,40502,29,6.391
17402020,40585,30,6.725
17402020,99421,31,6.943
17402020,40583,32,7.228
17402020,40582,33,7.459
17402020,40501,34,7.55
17402020,41243,35,7.794
17402020,40114,36,7.97
17402020,40009,38,8.119
17402020,40886,39,8.211
17402020,40116,40,8.391
17402020,40118,41,8.575
17402020,40917,42,8.694
17402020,40010,43,8.884
17402020,40011,44,9.018
17402020,40920,45,9.182
17402020,40789,46,9.604
17402020,41019,47,9.682
17402020,40790,48,9.831
17402020,40702,49,10.05
17402020,41024,50,10.197
17402020,96035,51,10.438
17404188,10593,2,0.63
17404188,10600,3,0.76
17404188,10228,4,0.976
17404188,99337,5,1.117
17404188,99338,6,1.358
17404188,99339,7,1.602
17404188,50167,8,1.727
17404188,12860,9,1.879
17404188,12512,10,1.966
17404188,12513,11,2.074
17404188,12514,12,2.198
17404188,12861,13,2.408
17404188,10613,14,2.524
17404188,13441,15,2.641
17404188,10622,16,2.789
17404188,12878,17,2.939
17404188,12879,18,3.041
17404188,12880,19,3.17
17404188,88890,20,3.378
17404188,10625,21,3.948
17404188,91031,22,4.405
17404188,12543,23,4.63
17404188,12544,24,4.81
17404188,12894,25,5.302
17404188,99495,26,5.518
17404188,12545,27,5.839
17404188,12907,28,6.012
17404188,12908,29,6.219
17404188,12909,30,6.368
17404188,12549,31,6.464
17404188,12550,32,6.718
17404188,12910,34,7.087
17404188,12552,35,7.19
17404188,12913,36,7.33
17404188,12551,37,7.412
17404188,12912,38,7.682
17404188,12914,39,7.895
17404188,12904,40,8.046
17404188,12896,41,8.572
17404188,10634,42,8.88
17404188,10258,43,9.218
17404188,10654,44,9.445
17408790,12894,4,0.897
17408790,99495,5,1.114
17408790,12545,6,1.434
17408790,12907,7,1.607
17408790,12908,8,1.814
17408790,12909,9,1.963
17408790,12549,10,2.059
17408790,12550,11,2.313
17408790,12548,12,2.428
17408790,12910,13,2.682
17408790,12552,14,2.785
17408790,12913,15,2.925
17408790,12551,16,3.007
17408790,12912,17,3.277
17408790,12914,18,3.49
17408790,12904,19,3.641
17408790,12896,20,4.167
17408790,10634,21,4.475
17408790,10258,22,4.814
17408790,10654,23,5.04
17408790,13158,24,5.293
17408790,99095,25,5.564
17404198,12187,1,0.0
17404198,12185,2,0.21
17404198,12186,3,0.631
17404198,12183,4,0.825
17404198,12182,5,1.051
17404198,11761,6,1.345
17404198,11760,7,1.465
17404198,11759,9,1.822
17404198,11756,10,1.97
17404198,12172,11,2.248
17404198,12169,12,2.446
17404198,12168,13,2.649
17404198,12167,14,3.018
17404198,11750,15,3.198
17404198,91040,16,3.415
17404198,11738,17,4.041
17404198,88891,18,4.174
17404198,12150,19,4.516
17404198,12149,20,4.734
17404198,11737,21,4.866
17404198,11371,22,4.996
17404198,11370,23,5.108
17404198,13440,24,5.207
17404198,10987,25,5.397
17404198,11724,26,5.517
17404198,12131,27,5.657
17404198,13432,28,5.84
17404198,99148,29,5.997
17404198,50198,30,6.181
17404198,50114,31,6.272
17404198,50115,32,6.526
17404198,99486,33,6.816
17404198,11358,34,6.968
17404198,13411,35,7.082
17404198,10966,36,7.337
17404198,70053,37,7.733
17404231,11031,2,0.216
17404231,11395,3,0.55
17404231,11390,4,0.741
17404231,60771,5,1.181
17404231,12170,6,1.415
17404231,12171,7,1.579
17404231,12176,8,1.773
17404231,11755,9,1.902
17404231,12187,10,2.118
17404231,12185,11,2.327
17404231,12186,12,2.749
17404231,12182,14,3.169
17404231,11761,15,3.463
17404231,11760,16,3.583
17404231,12179,17,3.756
17404231,11759,18,3.94
17404231,11756,19,4.088
17404231,12172,20,4.366
17404231,12169,21,4.564
17404231,11738,26,6.159
17404231,88891,27,6.292
17404231,12150,28,6.633
17404231,12149,29,6.852
17404231,11737,30,6.984
17404231,11371,31,7.114
17404231,11370,32,7.226
17404231,13440,33,7.325
17404231,10987,34,7.514
17404231,11724,35,7.635
17404231,12131,36,7.774
17404231,13432,37,7.957
17404231,99148,38,8.114
17404231,50198,39,8.299
17404231,50114,40,8.39
17404231,50115,41,8.644
17404231,99486,42,8.933
17404231,11358,43,9.086
17404231,13411,44,9.2
17404231,10966,45,9.455
17404231,70053,46,9.85
17408789,11738,2,0.626
17408789,88891,3,0.759
17408789,12150,4,1.101
17408789,12149,5,1.32
17408789,11737,6,1.451
17408789,11371,7,1.582
17408789,11370,8,1.693
17408789,13440,9,1.792
17408789,10987,10,1.982
17408789,11724,11,2.102
17408789,13432,13,2.425
17408789,99148,14,2.582
17408789,50198,15,2.766
17408789,50114,16,2.857
17408789,50115,17,3.111
17408789,99486,18,3.401
17408789,11358,19,3.553
17408789,13411,20,3.667
17408789,10966,21,3.923
17408789,70053,22,4.318
17403002,99428,2,0.751
17403002,60698,3,1.457
17403002,60699,4,1.625
17403002,60707,5,1.743
17403002,60708,6,1.919
17403002,60710,7,2.178
17403002,60711,8,2.439
17403002,60712,9,2.677
17403002,60713,10,2.868
17403002,60714,11,3.109
17403002,60715,12,3.415
17403002,60716,13,3.676
17403002,99110,14,3.828
17403002,99327,15,4.352
17403002,99325,16,4.506
17403002,99106,17,4.896
17403002,99323,18,5.12
17403002,11429,19,5.591
17403002,11047,20,5.711
17403002,11042,21,5.979
17403002,99108,22,6.121
17402866,91138,1,0.0
17402866,50027,2,0.477
17402866,50029,3,0.622
17402866,50116,4,0.723
17402866,50117,5,0.839
17402866,50118,6,1.028
17402866,50037,7,1.373
17402866,99491,8,1.6
17402866,99493,9,1.943
17402866,50047,10,2.322
17402866,50049,11,2.414
17402866,50050,12,2.876
17402866,91051,13,2.987
17402866,99428,15,4.022
17402866,60698,16,4.728
17402866,60699,17,4.896
17402866,60707,18,5.014
17402866,60708,19,5.19
17402866,60710,20,5.449
17402866,60711,21,5.71
17402866,60712,22,5.948
17402866,60713,23,6.139
17402866,60714,24,6.38
17402866,60715,25,6.686
17402866,60716,26,6.947
17402866,99110,27,7.099
17402866,99327,28,7.623
17402866,99325,29,7.777
17402866,99106,30,8.168
17402866,99323,31,8.392
17402866,11429,32,8.863
17402866,11047,33,8.983
17402866,11042,34,9.25
17402866,99108,35,9.392
17403001,50093,2,0.663
17403001,50091,3,0.888
17403001,50073,4,1.068
17403001,50089,5,1.171
17403001,50084,6,1.519
17403001,99492,7,1.727
